race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3,t10_source,t10_received_at,t10_received_origin,t10_total_votes,t10_announced
2026-0815-04-02-07-07,06,20260815,0,14.97,0,0.150105457580384,0.17960895261192,0.2614506204735368,-1.7337741764378005,0.029503495031536014,5.3,0.0,3.0059728948825732,-5.211678180219384,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,07,20260815,1,14.97,0,0.06520974796524878,0.06516631849598849,0.04013043259973792,-2.6627132083217315,-4.3429469260294895e-05,12.2,11.9,7.090041629771009,-18.8787474951422,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,08,20260815,0,14.97,0,0.015538260257344436,0.014381521637201997,-0.03983815898767292,-4.148789648575421,-0.0011567386201424383,51.2,0.0,17.212455548126563,-71.41085740463205,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,09,20260815,0,14.97,0,0.02093576118884303,0.021452850652583153,0.0639095950085696,-3.8451384987014237,0.0005170894637401245,38.0,0.0,14.785090074195839,-56.85071905105871,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,10,20260815,0,14.97,0,0.06415797783677703,0.059655252629125306,-0.03696730676366458,-2.680098236937563,-0.004502725207651721,12.4,0.0,7.182926559635834,-19.250948808531994,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,11,20260815,0,14.97,0,0.04300318514465055,0.044789028223385964,0.0825110217468419,-3.102525877105901,0.0017858430787354163,18.5,0.0,9.62566681811174,-29.863880387591298,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,12,20260815,0,14.97,0,0.011874013808597539,0.01360429843797122,0.1764523995068853,-4.421457907231399,0.001730284629373682,67.0,0.0,19.549290025419058,-86.436362963649,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,13,20260815,0,14.97,0,0.10199473399692759,0.10508885397579795,0.07604113073415025,-2.1752547479605413,0.003094119978870366,7.8,0.0,4.731733218524878,-10.292725149678855,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,14,20260815,0,14.97,0,0.028824598738262142,0.030385069702380186,0.0936790961589775,-3.517277946351465,0.0015604709641180436,27.6,0.0,12.37124415189038,-43.51310422437357,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,15,20260815,0,14.97,0,0.14732572688445095,0.13413003802862303,-0.06502432622964992,-1.7557316496117872,-0.01319568885582792,5.4,0.0,3.0825936254485273,-5.412207191091523,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-01-01-07-11,01,20260815,0,14.97,1,0.0728792392033016,0.07109144930696934,0.00965598496336197,-2.543280013763403,-0.0017877898963322564,10.9,0.0,6.468273228408376,-16.450630025371904,0B30=0B31,2026-08-15T15:20:02,mtime_live,263618,08151519
2026-0815-01-01-07-11,02,20260815,0,14.97,1,0.06254989821385727,0.05919546552386824,-0.022741211945608915,-2.7071989220314965,-0.0033544326899890287,12.7,0.0,7.328926003448497,-19.840860576184372,0B30=0B31,2026-08-15T15:20:02,mtime_live,263618,08151519
2026-0815-01-01-07-11,03,20260815,0,14.97,1,0.1045241720152615,0.10957714895197743,0.09089287261028184,-2.1479368725705337,0.005052976936715928,7.6,0.0,4.613632808548085,-9.909792025981583,0B30=0B31,2026-08-15T15:20:02,mtime_live,263618,08151519
