race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3,t10_source,t10_received_at,t10_received_origin,t10_total_votes,t10_announced
2026-0509-05-02-05-01,08,20260509,0,18.55,0,0.11626275223978674,0.11072381771715514,-0.041716107698044784,-2.028307052277698,-0.0055389345226316,6.8,0.0,4.114029498319445,-8.34451504471981,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,09,20260509,0,18.55,0,0.005908719844772419,0.005255773071244743,-0.10583643982079681,-5.125399833956938,-0.0006529467735276765,133.8,0.0,26.269723457925807,-134.6428362493476,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,10,20260509,0,18.55,0,0.05813137611989337,0.054707489438053904,-0.05178365685309843,-2.7851602451771575,-0.003423886681839468,13.6,0.0,7.757117591315284,-21.604815532495717,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,11,20260509,0,18.55,0,0.008833371119894412,0.008910645280387958,0.020754401880737225,-4.720345940316408,7.727416049354598e-05,89.5,0.0,22.281665796261592,-105.17717068487036,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,12,20260509,0,18.55,0,0.008621447276232822,0.009187536146662626,0.0761358670888371,-4.744843483972457,0.0005660888704298039,91.7,0.0,22.513539687395884,-106.82322208689567,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,13,20260509,0,18.55,0,0.05201228389674669,0.04889385776263406,-0.052639559527064214,-2.902861625006688,-0.0031184261341126313,15.2,0.0,8.426605613936468,-24.461270065762093,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,14,20260509,1,18.55,0,0.1197858659440227,0.11689611539752866,-0.01425806316971987,-1.9944595137385754,-0.002889750546494041,6.6,5.4,3.9778687519423146,-7.933698176714743,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,15,20260509,0,18.55,0,0.007789031677148274,0.007928659216723125,0.029862709933540836,-4.847219205516395,0.00013962753957485075,101.5,0.0,23.49553402632699,-113.88800377627614,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,16,20260509,0,18.55,0,0.3764698643954999,0.4005029452032101,0.1210502180818802,-0.5045590943281649,0.024033080807710216,2.1,0.0,0.25457987966925805,-0.12845059352009405,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-04-01-03-02,01,20260509,0,13.52,0,0.1382209900905883,0.14108467247744186,0.07727361436182809,-1.8301450869933769,0.0028636823868535555,5.7,0.0,3.349431039445995,-6.129944761065207,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,02,20260509,0,13.52,0,0.07097834626273455,0.0695146274539758,0.026813434846734447,-2.5717571988839443,-0.0014637188087587572,11.1,0.0,6.613935090011391,-17.009435180687923,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,03,20260509,1,13.52,0,0.3751712588173111,0.3637475019942273,0.023795095161943353,-0.5100949861812925,-0.01142375682308383,2.1,2.2,0.2601968949272929,-0.13272513152235269,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,04,20260509,0,13.52,0,0.009799249297467082,0.008387283506796607,-0.11089418706111205,-4.615601920616121,-0.0014119657906704747,80.4,0.0,21.303781089595226,-98.32977291352113,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,05,20260509,0,13.52,0,0.057508003176376166,0.0579469189627978,0.05667509396672634,-2.796603304058308,0.0004389157864216342,13.7,0.0,7.820990040269845,-21.87220658762577,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,06,20260509,0,13.52,0,0.012466133599942298,0.011013981218438534,-0.07907437893387,-4.372195135800628,-0.0014521523815037643,63.2,0.0,19.11609030551867,-83.57927704931429,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,07,20260509,0,13.52,0,0.00559162273609903,0.005094084752637378,-0.0477261303201555,-5.1808784268783565,-0.0004975379834616517,140.9,0.0,26.841501274093556,-139.06255489597922,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,08,20260509,0,13.52,0,0.17507992078141185,0.1798482405062017,0.08870438273860136,-1.5500439481158954,0.00476831972478986,4.5,0.0,2.4026362410907125,-3.7241917650265823,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,09,20260509,0,13.52,0,0.08952950494504015,0.10189242118734348,0.19406704757786788,-2.319393258287233,0.012362916242303332,8.8,0.0,5.379585086588268,-12.47737338221537,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-04-01-03-02,10,20260509,0,13.52,0,0.06565497029302944,0.061470267940139454,-0.021535443739025422,-2.6554324739945687,-0.0041847023528899865,12.0,0.0,7.051321623944916,-18.724308424803446,0B31,2026-05-09T10:06:29,epoch_backfill,62727,05091006
2026-0509-08-03-05-02,01,20260509,0,23.5,0,0.047164251231568,0.04295263995432392,-0.08443542859552919,-3.0058063205696914,-0.004211611277244079,16.9,0.0,9.034871636776707,-27.15707427135926,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,02,20260509,0,23.5,0,0.14492288105699985,0.1439052230672836,0.006882340159800482,-1.7749899163070126,-0.0010176579897162585,5.5,0.0,3.1505892029915756,-5.592264065735795,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,03,20260509,0,23.5,0,0.009037141108996588,0.009635573130742757,0.07777842261998776,-4.6973341798309045,0.0005984320217461685,88.2,0.0,22.064948397007676,-103.64643628146928,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,04,20260509,0,23.5,0,0.12856062029249984,0.12209091113421551,-0.044291191996699036,-1.913745757628486,-0.006469709158284334,6.2,0.0,3.6624228248410278,-7.008946143681253,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,05,20260509,1,23.5,0,0.09377362891923519,0.09816804880243461,0.06500438040444474,-2.2684054576402843,0.004394419883199427,8.5,5.7,5.145663320252228,-11.672450758839581,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,06,20260509,0,23.5,0,0.060384533773749936,0.05758903036382173,-0.03664731278050519,-2.744737704283467,-0.0027955034099282072,13.2,0.0,7.533585065315276,-20.677714977197663,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,07,20260509,0,23.5,0,0.05993051472281948,0.05495799101380039,-0.07820643738278298,-2.752767989872644,-0.004972523709019093,13.3,0.0,7.577731606067476,-20.85973700102877,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,08,20260509,0,23.5,0,0.009804130944815487,0.009317071824182168,-0.03839596812803144,-4.615098949248882,-0.00048705912063331906,81.3,0.0,21.299138311358135,-98.29763084065553,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,09,20260509,0,23.5,0,0.14233497246669627,0.13474266421484019,-0.04867251605610982,-1.7960303718038162,-0.007592308251856084,5.6,0.0,3.2257250964417543,-5.793500244299185,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,10,20260509,0,23.5,0,0.025465681974872176,0.025270888334681597,0.005387724942289754,-3.644627993512881,-0.00019479364019057976,31.3,0.0,13.28331321109773,-48.412735175766265,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,11,20260509,0,23.5,0,0.14492288105699985,0.1625389698381633,0.15099058357608383,-1.7749899163070126,0.01761608878116344,5.5,0.0,3.1505892029915756,-5.592264065735795,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,12,20260509,0,23.5,0,0.020757183484726542,0.01946331986113763,-0.05249397434812003,-3.8538872580174366,-0.0012938636235889124,38.4,0.0,14.852446997509157,-57.239656234079874,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,13,20260509,0,23.5,0,0.054594236014623224,0.061967187649469485,0.14829482118880372,-2.851685905534812,0.0073729516348462615,14.6,0.0,8.1321125038259,-23.190230609383725,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,14,20260509,0,23.5,0,0.05109460550086534,0.05118915657151651,0.015579571831212145,-2.9216301798270545,9.455107065117069e-05,15.6,0.0,8.535922907676268,-24.93880997974409,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-08-03-05-02,15,20260509,0,23.5,0,0.007252737450532293,0.00621132423938651,-0.14304316897930217,-4.919097135580381,-0.0010414132111457837,109.9,0.0,24.197516629275114,-119.02993473922587,0B31,2026-05-09T10:06:30,epoch_backfill,44137,05091005
2026-0509-05-02-05-02,01,20260509,0,16.13,0,0.048545478698275676,0.04317066803125408,-0.09334428954935882,-2.9754908250569034,-0.005374810667021598,16.3,0.0,8.853545649997812,-26.34364385079095,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,02,20260509,0,16.13,0,0.04420621803250802,0.046377830297710074,0.0799605088847856,-3.0736767218860606,0.002171612265202051,17.9,0.0,9.44748859066424,-29.038525761408817,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,03,20260509,0,16.13,0,0.23273273611232162,0.2554492017702459,0.16142634695476785,-1.1929444543584187,0.022716465657924262,3.4,0.0,1.4231164711845052,-1.6976989022056779,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,04,20260509,0,16.13,0,0.01280406638805653,0.012300063185188531,-0.011979635267637736,-4.3451057269891455,-0.0005040032028679996,61.8,0.0,18.87994377871387,-82.03535183812272,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,05,20260509,0,16.13,0,0.06880793937233856,0.06274851744415405,-0.06841327336131592,-2.605146414847324,-0.006059421928184511,11.5,0.0,6.786787842791866,-17.680576016978634,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,06,20260509,1,16.13,0,0.07992841442241348,0.07645675008397744,-0.01745927303924627,-2.443320063062537,-0.0034716643384360424,9.9,11.9,5.969812930563919,-14.586163705976984,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,07,20260509,0,16.13,0,0.006220843575329351,0.005691966621826497,-0.060885976992708334,-5.07360948473813,-0.0005288769535028541,127.2,0.0,25.741513203624713,-130.60238554142214,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,08,20260509,0,16.13,0,0.23978524326724046,0.2277570415517592,-0.030319912952557593,-1.153857264980042,-0.012028201715481274,3.3,0.0,1.3313865879472229,-1.5362300869998928,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,09,20260509,0,16.13,0,0.028774229192068852,0.03457797597799615,0.21909142133242548,-3.5190787881376755,0.005803746785927301,27.5,0.0,12.383915517120531,-43.57997441038788,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,10,20260509,0,16.13,0,0.19782282569547338,0.19800028950999918,0.03656901414778551,-1.3999576886753877,0.00017746381452579674,4.0,0.0,1.959881530081334,-2.7437512169302467,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-05-02-05-02,11,20260509,0,16.13,0,0.040372005243974156,0.03746969552588898,-0.04817342194277648,-3.1684090986317965,-0.0029023097180851734,19.6,0.0,10.038816216292753,-31.807076639194385,0B31,2026-05-09T10:23:52,epoch_backfill,78880,05091023
2026-0509-04-01-03-03,01,20260509,0,18.65,0,0.0229391022018519,0.020608233670034837,-0.09193527550456694,-3.7517060073838135,-0.0023308685318170624,34.5,0.0,14.075297965839795,-52.80637993415833,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,02,20260509,0,18.65,0,0.009421416975760601,0.010241996637661356,0.10175362819408454,-4.655303700383449,0.0008205796619007548,84.0,0.0,21.671852542803833,-100.88905533667915,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,03,20260509,0,18.65,0,0.19302415267411968,0.19892189530762786,0.05899206156284292,-1.4304784143935296,0.005897742633508174,4.1,0.0,2.046268494045827,-2.92714291078611,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,04,20260509,0,18.65,0,0.008158752844988562,0.007726986739792122,-0.03743827709030509,-4.800471741697136,-0.0004317661051964402,97.0,0.0,23.04452894283273,-110.62460999079029,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,05,20260509,0,18.65,0,0.046828344731591164,0.04600211297158772,-0.0005952983188130841,-3.01330633214202,-0.0008262317600034458,16.9,0.0,9.080015051327194,-27.360866850109087,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,06,20260509,0,18.65,0,0.011146465154420995,0.01117631822851276,0.02013527822392348,-4.485423805331895,2.9853074091765533e-05,71.0,0.0,20.11902671343806,-90.24236136056341,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,07,20260509,0,18.65,0,0.00700353120322027,0.006766777652969987,-0.017275520801605874,-4.954312628480711,-0.00023675355025028298,113.0,0.0,24.54521362072345,-121.60466180990694,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,08,20260509,0,18.65,0,0.06041213938655653,0.060770819202325486,0.02466077114391137,-2.7442512649950364,0.000358679815768953,13.1,0.0,7.530915005426857,-20.666723030212754,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,09,20260509,0,18.65,0,0.1236560978068579,0.13019136491662092,0.07882567192497798,-1.9582542884993794,0.0065352671097630155,6.4,0.0,3.8347598584262106,-7.5094349381284005,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,10,20260509,0,18.65,0,0.08075500264937657,0.07577240731827384,-0.050431286900395084,-2.432132765569652,-0.004982595331102735,9.8,0.0,5.915269789357483,-14.386721471880627,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,11,20260509,0,18.65,0,0.014932057093658312,0.012941612963754345,-0.12761917075843632,-4.18920023174067,-0.001990444129903967,53.0,0.0,17.54939858161608,-73.51794460501547,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,12,20260509,0,18.65,0,0.08696692593009786,0.09031866645456058,0.06045534616118633,-2.351244220993405,0.003351740524462715,9.1,0.0,5.528349386754883,-12.99849954723985,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,13,20260509,0,18.65,0,0.07913990259638906,0.07674912648331189,-0.014588057450265573,-2.454090916608671,-0.00239077611307717,10.0,0.0,6.022562226981187,-14.77991525594502,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,14,20260509,0,18.65,0,0.057766352260138,0.05586234104731039,-0.01727172661942537,-2.791846812174704,-0.0019040112128276138,13.7,0.0,7.794408622650057,-21.760794865932585,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-04-01-03-03,15,20260509,1,18.65,0,0.19784975649097264,0.19594934040565598,0.009461139491753418,-1.39978798931278,-0.0019004160853166585,4.0,3.4,1.9594064150243156,-2.7427535659334494,0B31,2026-05-09T10:31:21,epoch_backfill,40137,05091030
2026-0509-08-03-05-03,01,20260509,0,28.63,0,0.03449531381721292,0.035484676607934286,0.05697506549149635,-3.331827472063657,0.000989362790721364,22.9,0.0,11.1010743035981,-36.98686433414808,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,02,20260509,0,28.63,0,0.011599745762322701,0.010935807180790125,-0.032636048737852405,-4.445104550504877,-0.0006639385815325766,68.1,0.0,19.758954464919164,-87.83061840523084,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,03,20260509,0,28.63,0,0.35906485746098904,0.3681628478576766,0.08187513960023896,-0.5794252364928604,0.009097990396687572,2.2,0.0,0.3357336046848072,-0.1945325232930949,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,04,20260509,0,28.63,0,0.01278224411673424,0.012372483718746127,-0.005981111532346174,-4.346833609571978,-0.0004097603979881133,61.8,0.0,18.894962429304552,-82.13325773930082,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,05,20260509,0,28.63,0,0.004781735389916319,0.004604383631106453,-0.011170646330659251,-5.338158541619985,-0.00017735175880986657,165.2,0.0,28.49593661547041,-152.11582744533507,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,06,20260509,0,28.63,0,0.16121279314575016,0.1649555373907948,0.05945512064105847,-1.6492318583179866,0.0037427442450446435,4.9,0.0,2.719965722490999,-4.485854123065056,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,07,20260509,0,28.63,0,0.008457630475526508,0.007580128281948692,-0.0835398037726346,-4.764192631048045,-0.0008775021935778157,93.4,0.0,22.697531425732496,-108.1354119614562,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,08,20260509,0,28.63,0,0.017323304526626664,0.01632226893590836,-0.03341456543330491,-4.038227492828526,-0.001001035590718305,45.6,0.0,16.307281283836165,-65.85251161367528,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,09,20260509,0,28.63,0,0.006582855720118132,0.006398142179458126,-0.0017956042828183804,-5.016682009503814,-0.0001847135406600059,120.0,0.0,25.167098384479225,-126.25532969682943,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,10,20260509,1,28.63,0,0.06694429545882846,0.06236300215021704,-0.04730963939450888,-2.6346040413103458,-0.004581293308611421,11.8,7.9,6.941138454488806,-18.287151423490855,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,11,20260509,0,28.63,0,0.03623590304652183,0.03556640991031453,0.008331535132973437,-3.2807961277682316,-0.0006694931362072956,21.8,0.0,10.763623231979023,-35.31325342023296,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,12,20260509,0,28.63,0,0.12741011071196384,0.1256892674754872,0.015002900991040674,-1.9240545718064244,-0.0017208432364766435,6.2,0.0,3.701985995289203,-7.122823078999548,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,13,20260509,0,28.63,0,0.004420496286593039,0.003941990016432134,-0.08826261431689775,-5.417073011591634,-0.000478506270160905,178.7,0.0,29.344680012914452,-158.96227413175131,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,14,20260509,0,28.63,0,0.039896095273443226,0.04498055928290182,0.15321312557950073,-3.1807630564091913,0.0050844640094585974,19.8,0.0,10.117253621017541,-32.18058655005471,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,15,20260509,0,28.63,0,0.0759560275398246,0.0688449210185024,-0.07728619532003275,-2.498605071912836,-0.0071111065213222,10.4,0.0,6.243027305388549,-15.598859689334155,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,16,20260509,0,28.63,0,0.024010416000430877,0.023080615587965224,-0.013130691768839964,-3.704964178009425,-0.0009298004124656534,32.9,0.0,13.726759560333054,-50.857152451182365,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-08-03-05-03,17,20260509,0,28.63,0,0.008826175267197497,0.008716958773816086,0.014353428021462219,-4.7211681536060395,-0.0001092164933814109,89.5,0.0,22.28942873462386,-105.23214110397754,0B31,2026-05-09T10:31:22,epoch_backfill,62579,05091031
2026-0509-05-02-05-03,01,20260509,0,38.63,0,0.010395574074453172,0.01088653768790365,0.02330373500254675,-4.5559251477044915,0.0004909636134504784,75.5,0.0,20.756453951486193,-94.56485053474621,0B31,2026-05-09T10:31:22,epoch_backfill,52204,05091030
2026-0509-05-02-05-03,02,20260509,0,38.63,0,0.004736667728552894,0.004185193665664053,-0.14751890309649662,-5.347673480067525,-0.0005514740628888414,165.7,0.0,28.597611649417512,-152.93068941086014,0B31,2026-05-09T10:31:22,epoch_backfill,52204,05091030
2026-0509-05-02-05-03,03,20260509,0,38.63,0,0.03944049460408113,0.03929155716706692,-0.027959604884033155,-3.1927228624828814,-0.0001489374370142113,19.9,0.0,10.193479276620884,-32.54495433471296,0B31,2026-05-09T10:31:22,epoch_backfill,52204,05091030
