date,track_code,race_num,grade_code,top_horse_num,top_rank,top_mark,p_win,p_raw_blended,ev,kelly,confidence,odds,popularity,tm_score,tm_rank,dm_rank,tan_payout,fuku_payout,y_win
20260222,10,03,,09,1,◎,0.065700,1.000000,0.000000,0.000000,標準,0.00,11,3400,13,11,0,0,0
20260222,10,04,,08,1,◎,0.171600,0.364448,19.241000,0.164200,標準,112.10,20,0,0,8,0,0,0
20260222,10,05,,13,1,◎,0.067800,0.251721,6.851000,0.058500,接戦,101.00,11,7110,2,2,0,180,0
20260222,10,06,,07,1,◎,0.083900,0.245154,12.672000,0.077800,接戦,151.00,4,6060,5,8,0,300,0
20260222,10,07,,13,1,◎,0.054700,0.334164,27.637000,0.052900,混戦,505.00,80,5380,6,6,0,0,0
20260222,10,08,,02,1,◎,0.049400,0.227041,6.981000,0.042600,混戦,141.40,12,5800,6,3,0,0,0
20260222,10,09,0,07,1,◎,0.090600,0.686989,4.576000,0.072200,標準,50.50,27,4320,8,10,0,0,0
20260222,10,10,0,14,1,◎,0.089400,0.273816,5.417000,0.074100,接戦,60.60,5,6180,4,8,0,0,0
20260222,10,11,?,03,1,◎,0.047700,0.339888,7.231000,0.041400,混戦,151.50,16,4420,12,4,0,0,0
20260222,10,12,,14,1,◎,0.094700,0.291967,0.000000,0.000000,接戦,0.00,7,4430,12,17,0,0,0
20260228,06,01,,10,1,◎,0.121200,0.396784,0.000000,0.000000,接戦,0.00,0,5970,6,4,0,0,0
20260228,06,02,,12,1,◎,0.074500,0.678939,6.771000,0.064200,標準,90.90,4,2060,15,14,0,0,0
20260228,06,03,,09,1,◎,0.187800,0.245625,0.000000,0.000000,標準,0.00,5,3840,11,9,0,0,0
20260228,06,04,,10,1,◎,0.095300,0.505999,0.962000,0.000000,混戦,10.10,1,5180,5,6,0,360,0
20260228,06,05,,02,1,◎,0.079000,0.256828,39.841000,0.077200,接戦,504.00,2,7050,2,2,290,160,1
20260228,06,06,,02,1,◎,0.259600,0.551851,1.039000,0.012800,接戦,4.00,50,3840,8,5,0,0,0
20260228,06,07,,09,1,◎,0.172900,0.260191,0.519000,0.000000,接戦,3.00,30,4400,11,11,0,0,0
20260228,06,08,,05,1,◎,0.113000,0.394839,79.892000,0.111700,接戦,707.00,16,4840,7,6,0,0,0
20260228,06,09,0,02,1,◎,0.195600,0.435732,6.219000,0.169500,標準,31.80,12,2770,8,6,0,0,0
20260228,06,10,E,13,1,◎,0.159100,0.171356,0.000000,0.000000,混戦,0.00,2,2300,16,15,0,710,0
20260228,06,11,0,14,1,◎,0.136000,0.168221,0.000000,0.000000,混戦,0.00,5,6520,3,2,0,0,0
20260228,06,12,,05,1,◎,0.172800,0.399886,71.561000,0.170800,標準,414.10,40,6000,7,5,0,0,0
20260228,09,01,,14,1,◎,0.170600,0.438987,85.815000,0.169000,標準,503.00,55,5500,8,7,0,0,0
20260228,09,02,,02,1,◎,0.085300,0.244454,26.007000,0.082300,接戦,305.00,50,8290,1,2,0,0,0
20260228,09,03,,11,1,◎,0.095200,0.390647,0.762000,0.000000,接戦,8.00,91,5840,7,9,0,0,0
20260228,09,04,,06,1,◎,0.177300,0.412737,21.470000,0.170400,標準,121.10,9,2170,12,13,0,0,0
20260228,09,05,,05,1,◎,0.135000,0.407115,0.000000,0.000000,接戦,0.00,3,6850,2,1,0,110,0
20260228,09,06,,05,1,◎,0.093300,0.217071,0.933000,0.000000,混戦,10.00,90,6800,1,1,0,120,0
20260228,09,07,,11,1,◎,0.245000,0.390664,4.949000,0.205700,標準,20.20,0,5530,5,12,0,0,0
20260228,09,08,,12,1,◎,0.223500,0.310473,47.151000,0.219800,標準,211.00,24,5200,8,5,0,0,0
20260228,09,09,E,02,1,◎,0.111200,0.458777,11.235000,0.102400,接戦,101.00,2,6400,1,1,0,110,0
20260228,09,10,L,02,1,◎,0.277400,0.325451,0.000000,0.000000,接戦,0.00,0,5510,4,1,290,110,1
20260228,09,11,L,09,1,◎,0.099700,0.205874,2.014000,0.052800,接戦,20.20,4,4350,12,11,0,0,0
20260228,09,12,,15,1,◎,0.157300,0.279833,0.000000,0.000000,接戦,0.00,0,4560,11,6,0,0,0
20260228,10,01,,07,1,◎,0.106100,0.319863,43.813000,0.103900,接戦,413.10,30,7360,3,1,0,0,0
20260228,10,02,,18,1,◎,0.091100,0.240259,0.000000,0.000000,混戦,0.00,14,3650,14,14,0,0,0
20260228,10,03,,14,1,◎,0.167300,0.215587,0.000000,0.000000,接戦,0.00,1,2960,13,14,0,0,0
20260228,10,04,,10,1,◎,0.088100,0.295590,3.570000,0.065100,接戦,40.50,4,0,0,3,0,110,0
20260228,10,05,,09,1,◎,0.257700,0.390268,2.345000,0.166000,標準,9.10,0,0,0,11,0,0,0
20260228,10,06,,06,1,◎,0.047100,0.295685,1.422000,0.014500,混戦,30.20,5,6760,3,4,0,0,0
20260228,10,07,,09,1,◎,0.091600,0.230782,7.401000,0.080200,接戦,80.80,6,6100,1,1,0,0,0
20260228,10,08,,04,1,◎,0.105500,0.320795,6.384000,0.090500,接戦,60.50,5,4040,11,9,0,0,0
20260228,10,09,0,16,1,◎,0.158600,0.315200,128.028000,0.157600,標準,807.00,80,7010,1,2,0,150,0
20260228,10,10,?,16,1,◎,0.124000,0.242891,1.749000,0.057200,接戦,14.10,41,5620,8,13,0,0,0
20260228,10,11,0,15,1,◎,0.049500,0.247127,15.556000,0.046500,混戦,314.00,67,3120,14,13,0,0,0
20260228,10,12,,13,1,◎,0.104900,0.157420,0.000000,0.000000,混戦,0.00,0,7350,1,1,0,0,0
20260301,06,01,,11,1,◎,0.089900,0.309960,13.626000,0.083800,接戦,151.60,16,3000,14,15,0,0,0
20260301,06,02,,11,1,◎,0.113000,0.322306,5.704000,0.095000,接戦,50.50,4,6660,3,5,0,0,0
20260301,06,03,,07,1,◎,0.103400,0.287499,0.000000,0.000000,接戦,0.00,1,3720,12,9,0,0,0
20260301,06,04,,05,1,◎,0.161700,0.387100,3.267000,0.118100,接戦,20.20,2,5210,5,8,0,0,0
20260301,06,05,,02,1,◎,0.048300,0.101671,19.454000,0.045900,混戦,403.00,30,7570,1,2,230,120,1
20260301,06,06,,02,1,◎,0.114700,0.767989,11.703000,0.106000,標準,102.00,70,4970,8,11,0,0,0
20260301,06,07,,01,1,◎,0.310700,0.345904,0.000000,0.000000,標準,0.20,2,5950,5,6,0,0,0
20260301,06,08,,14,1,◎,0.121200,0.447402,0.000000,0.000000,接戦,0.00,0,5750,6,10,0,170,0
20260301,06,09,�,05,1,◎,0.088100,0.289169,8.007000,0.077900,接戦,90.90,8,7310,1,4,0,110,0
20260301,06,10,0,07,1,◎,0.359300,0.420484,36.327000,0.352900,標準,101.10,1,2470,15,13,0,0,0
20260301,06,11,f,09,1,◎,0.123400,0.187296,0.617000,0.000000,混戦,5.00,50,6660,4,2,0,190,0
20260301,06,12,,13,1,◎,0.120800,0.207214,0.000000,0.000000,混戦,0.00,16,4700,12,11,0,0,0
20260301,09,01,,08,1,◎,0.108400,0.368309,10.947000,0.099500,接戦,101.00,7,5630,5,8,0,0,0
20260301,09,02,,02,1,◎,0.267600,0.364536,2.435000,0.177200,標準,9.10,3,1810,16,16,0,0,0
20260301,09,03,,02,1,◎,0.091600,0.235399,1.108000,0.009700,混戦,12.10,21,4670,6,8,0,0,0
20260301,09,04,,06,1,◎,0.267500,0.349911,5.404000,0.229400,混戦,20.20,2,4440,7,4,0,0,0
20260301,09,05,,07,1,◎,0.276800,0.311614,0.554000,0.000000,接戦,2.00,20,5840,5,5,0,300,0
20260301,09,06,,02,1,◎,0.000000,0.000000,0.000000,0.000000,接戦,10.10,1,7210,1,2,0,100,0
20260301,09,07,,03,1,◎,0.103300,0.436460,1.044000,0.004800,接戦,10.10,0,6740,2,2,0,0,0
20260301,09,08,,09,1,◎,0.103000,0.532843,0.000000,0.000000,接戦,0.00,14,3940,14,7,0,0,0
20260301,09,09,0,02,1,◎,0.189000,0.398278,0.000000,0.000000,接戦,1.00,10,3150,8,9,0,0,0
20260301,09,10,0,10,1,◎,0.255900,0.243994,1.280000,0.069900,接戦,5.00,60,6730,1,3,0,150,0
20260301,09,11,c,01,1,◎,0.136600,0.442302,0.000000,0.000000,接戦,0.00,0,4890,11,13,0,0,0
20260301,09,12,,01,1,◎,0.102100,0.241988,0.000000,0.000000,混戦,0.00,1,3250,14,10,0,0,0
20260301,10,01,,10,1,◎,0.051800,0.545414,3.660000,0.038200,接戦,70.70,9,5680,8,13,0,1120,0
20260301,10,02,,16,1,◎,0.070400,0.188041,8.538000,0.062700,混戦,121.20,1,5140,9,7,0,0,0
20260301,10,03,,01,1,◎,0.135000,0.391743,0.000000,0.000000,接戦,0.00,12,3430,10,7,0,0,0
20260301,10,04,,04,1,◎,0.180500,0.326056,145.624000,0.179400,標準,807.00,70,0,0,6,0,0,0
20260301,10,05,,11,1,◎,0.280100,0.369231,0.000000,0.000000,標準,0.00,8,7000,3,2,0,0,0
20260301,10,06,,09,1,◎,0.133600,0.324277,1.483000,0.047800,接戦,11.10,21,3040,14,11,0,0,0
20260301,10,07,,11,1,◎,0.280200,0.467531,0.000000,0.000000,標準,0.00,9,5690,7,2,0,0,0
20260301,10,08,,03,1,◎,0.050800,0.153871,5.123000,0.041300,混戦,100.90,10,6620,2,3,0,0,0
20260301,10,09,?,16,1,◎,0.137000,0.282438,2.740000,0.091600,接戦,20.00,57,6890,3,2,0,0,0
20260301,10,10,?,13,1,◎,0.528600,0.374279,0.000000,0.000000,標準,0.00,4,6210,6,2,0,420,0
20260301,10,11,0,13,1,◎,0.139200,0.254941,2.813000,0.094400,標準,20.20,2,4610,12,15,0,0,0
20260301,10,12,,13,1,◎,0.060300,0.142118,4.869000,0.048500,混戦,80.80,10,2620,16,16,0,0,0
20260307,06,01,,13,1,◎,0.171600,0.434356,0.000000,0.000000,標準,0.00,3,4680,9,6,0,0,0
20260307,06,02,,09,1,◎,0.083700,0.199032,5.075000,0.068400,接戦,60.60,9,3330,13,11,0,0,0
20260307,06,03,,06,1,◎,0.116400,0.183771,0.000000,0.000000,混戦,0.00,1,3970,12,11,0,0,0
20260307,06,04,,03,1,◎,0.269900,0.455646,8.124000,0.244800,標準,30.10,1,0,0,12,0,1410,0
20260307,06,05,,02,1,◎,0.063300,0.167456,2.557000,0.039500,混戦,40.40,5,7070,3,9,0,0,0
20260307,06,06,,14,1,◎,0.082400,0.334484,34.040000,0.080200,接戦,413.20,42,4260,12,9,0,0,0
20260307,06,07,,01,1,◎,0.097200,0.575897,0.000000,0.000000,接戦,0.00,8,5150,7,5,0,0,0
20260307,06,08,,13,1,◎,0.116000,0.335573,11.831000,0.107200,接戦,102.00,17,5950,5,4,0,0,0
20260307,06,09,?,06,1,◎,0.087500,0.220394,5.310000,0.072200,接戦,60.70,7,6530,3,1,0,0,0
20260307,06,10,0,07,1,◎,0.116400,0.533488,82.208000,0.115200,標準,706.00,90,2410,14,14,0,0,0
20260307,06,11,@,13,1,◎,0.060500,0.250015,18.333000,0.057400,接戦,303.00,5,5650,7,2,0,0,0
20260307,06,12,,01,1,◎,0.295300,0.377627,0.000000,0.000000,標準,0.20,5,3730,14,10,0,0,0
20260307,09,01,,06,1,◎,0.066900,0.173547,33.993000,0.065100,混戦,508.10,1,3850,10,9,0,0,0
20260307,09,02,,10,1,◎,0.075400,0.276275,0.000000,0.000000,混戦,0.00,7,5470,6,9,0,0,0
20260307,09,03,,01,1,◎,0.076300,0.426237,2.311000,0.044700,接戦,30.30,4,2860,11,9,0,0,0
20260307,09,04,,04,1,◎,0.049600,1.000000,3.510000,0.036000,標準,70.80,6,6290,4,5,0,0,0
20260307,09,05,,02,1,◎,0.158500,0.255549,0.000000,0.000000,接戦,0.00,8,6580,3,6,0,0,0
20260307,09,06,,05,1,◎,0.125500,0.503750,0.000000,0.000000,混戦,0.00,0,2970,12,12,0,0,0
20260307,09,07,,08,1,◎,0.140500,0.411091,99.305000,0.139200,接戦,707.00,80,3600,6,6,0,0,0
20260307,09,08,,06,1,◎,0.441400,0.188680,1.766000,0.255300,混戦,4.00,30,7420,1,1,150,110,1
20260307,09,09,�,05,1,◎,0.081300,1.000000,5.751000,0.068200,標準,70.70,7,2810,9,9,0,0,0
20260307,09,10,E,10,1,◎,0.400900,0.465954,0.000000,0.000000,標準,0.00,15,5270,8,4,0,0,0
20260307,09,11,?,18,1,◎,0.162900,0.302234,0.000000,0.000000,接戦,0.00,16,5290,9,13,0,0,0
20260307,09,12,,12,1,◎,0.129100,0.472059,0.000000,0.000000,接戦,0.00,14,3220,14,15,0,0,0
20260308,06,01,,01,1,◎,0.089900,0.382496,13.613000,0.083800,接戦,151.50,12,7820,2,4,0,0,0
20260308,06,02,,11,1,◎,0.124500,0.310643,0.000000,0.000000,混戦,0.00,11,6500,5,2,0,0,0
20260308,06,03,,07,1,◎,0.090800,0.257747,11.016000,0.083300,接戦,121.30,7,4160,10,9,0,0,0
20260308,06,04,,08,1,◎,0.092000,0.192891,0.929000,0.000000,混戦,10.10,0,0,0,6,0,0,0
20260308,06,05,,06,1,◎,0.086300,0.268228,10.458000,0.078700,接戦,121.20,12,1950,16,16,0,0,0
20260308,06,06,,05,1,◎,0.160300,0.242339,0.000000,0.000000,接戦,0.00,15,5040,8,3,0,0,0
20260308,06,07,,09,1,◎,0.104800,0.257070,0.000000,0.000000,混戦,0.60,7,2470,11,11,0,0,0
20260308,06,08,,10,1,◎,0.081100,0.382719,7.375000,0.070900,接戦,90.90,7,6370,2,1,0,380,0
20260308,06,09,E,09,1,◎,0.071600,0.297934,29.794000,0.069300,接戦,416.30,80,2810,15,14,0,0,0
20260308,06,10,0,03,1,◎,0.087000,0.232830,11.428000,0.080000,接戦,131.30,13,3890,12,10,0,0,0
20260308,06,11,?,02,1,◎,0.226400,0.360357,2.287000,0.141400,混戦,10.10,1,3580,8,7,0,0,0
20260308,06,12,,16,1,◎,0.123000,0.228147,0.738000,0.000000,混戦,6.00,50,6330,3,2,710,260,1
20260308,09,01,,06,1,◎,0.099800,0.661542,3.025000,0.069100,標準,30.30,3,6890,3,2,0,120,0
20260308,09,02,,08,1,◎,0.165400,0.241946,0.000000,0.000000,接戦,0.00,3,3200,14,7,0,0,0
20260308,09,03,,06,1,◎,0.103800,0.345820,0.000000,0.000000,混戦,1.00,10,7550,3,2,0,130,0
20260308,09,04,,08,1,◎,0.164800,0.288106,0.000000,0.000000,接戦,1.00,10,5010,8,9,0,0,0
20260308,09,05,,14,1,◎,0.036600,1.000000,1.480000,0.012200,標準,40.40,2,4090,13,11,0,0,0
20260308,09,06,,05,1,◎,0.127400,0.380280,5.145000,0.105200,接戦,40.40,4,6420,2,3,0,110,0
20260308,09,07,,06,1,◎,0.181200,0.455845,91.885000,0.179600,標準,507.00,10,7090,2,4,0,180,0
20260308,09,08,,04,1,◎,0.139100,0.348271,1.405000,0.044500,混戦,10.10,1,3210,8,8,0,0,0
20260308,09,09,E,01,1,◎,0.222600,0.572070,0.000000,0.000000,接戦,1.00,10,3750,5,3,0,0,0
20260308,09,10,0,13,1,◎,0.125600,0.243217,0.000000,0.000000,接戦,0.00,1,4800,7,7,0,0,0
20260308,09,11,0,05,1,◎,0.117000,0.518707,0.000000,0.000000,混戦,0.00,0,5690,5,7,0,0,0
20260308,09,12,,12,1,◎,0.154800,0.186646,0.000000,0.000000,混戦,0.00,1,6250,3,11,200,140,1
20260314,06,01,,08,1,◎,0.115300,0.584180,8.150000,0.102600,標準,70.70,5,7090,3,4,990,180,1
20260314,06,02,,04,1,◎,0.095000,0.349473,6.709000,0.082000,接戦,70.60,10,3570,12,14,0,0,0
20260314,06,03,,12,1,◎,0.131800,0.719626,0.000000,0.000000,標準,0.00,14,4460,9,7,0,0,0
20260314,06,04,,03,1,◎,0.095700,0.240202,3.867000,0.072800,混戦,40.40,6,6270,5,6,0,0,0
20260314,06,05,,01,1,◎,0.313200,0.208863,0.345000,0.000000,接戦,1.10,9,5140,7,12,0,0,0
20260314,06,06,,16,1,◎,0.171500,0.149502,0.858000,0.000000,接戦,5.00,40,5130,6,14,0,0,0
20260314,06,07,,07,1,◎,0.095300,0.529676,6.711000,0.082300,接戦,70.40,2,6680,3,3,0,110,0
20260314,06,08,,08,1,◎,0.300100,0.417713,0.000000,0.000000,標準,0.00,0,5400,8,7,0,0,0
20260314,06,09,?,11,1,◎,0.183400,0.562158,1.651000,0.081400,接戦,9.00,90,7470,1,1,0,0,0
20260314,06,10,�,08,1,◎,0.198900,0.230739,0.000000,0.000000,接戦,0.30,5,4730,6,6,0,0,0
20260314,06,11,0,06,1,◎,0.186600,0.176520,0.000000,0.000000,接戦,0.00,70,2550,16,8,0,0,0
20260314,06,12,,10,1,◎,0.097200,0.531939,0.000000,0.000000,接戦,0.00,1,6100,4,1,0,0,0
20260314,07,01,,01,1,◎,0.089400,0.436941,45.323000,0.087600,接戦,507.00,70,3370,9,6,0,0,0
20260314,07,02,,10,1,◎,0.000000,0.000000,0.000000,0.000000,接戦,0.00,40,7200,2,1,0,0,0
20260314,07,03,,02,1,◎,0.059400,0.189282,4.199000,0.045900,混戦,70.70,8,4320,7,10,0,0,0
20260314,07,04,,14,1,◎,0.115300,0.293501,0.000000,0.000000,接戦,0.50,5,5990,4,8,0,280,0
20260314,07,05,,18,1,◎,0.091400,0.270984,2.769000,0.060400,標準,30.30,3,4530,11,17,0,0,0
20260314,07,06,,09,1,◎,0.085100,0.218481,8.597000,0.076000,接戦,101.00,8,5500,6,5,0,0,0
20260314,07,07,,16,1,◎,0.393500,0.369290,0.000000,0.000000,標準,0.10,0,6700,3,10,0,0,0
20260314,07,08,,01,1,◎,0.099100,0.212358,0.000000,0.000000,混戦,0.00,2,5730,6,2,0,0,0
20260314,07,09,f,08,1,◎,0.093900,0.453610,7.596000,0.082600,接戦,80.90,8,4820,5,5,440,200,1
20260314,07,10,g,08,1,◎,0.073600,0.215995,2.230000,0.042000,混戦,30.30,3,4460,7,8,0,0,0
20260314,07,11,�,12,1,◎,0.093400,0.169580,0.943000,0.000000,混戦,10.10,0,5610,7,7,0,0,0
20260314,07,12,,12,1,◎,0.162900,0.349682,0.000000,0.000000,接戦,0.00,10,5740,5,10,0,0,0
20260314,09,01,,05,1,◎,0.223700,0.308079,0.000000,0.000000,接戦,1.00,10,3320,11,7,3370,540,1
20260314,09,02,,15,1,◎,0.108200,0.182953,0.000000,0.000000,混戦,0.00,13,3010,12,13,0,0,0
20260314,09,03,,04,1,◎,0.108000,0.330831,0.432000,0.000000,混戦,4.00,30,4590,7,7,0,0,0
20260314,09,04,,07,1,◎,0.472100,0.264043,1.888000,0.296100,接戦,4.00,40,7510,1,2,0,120,0
20260314,09,05,,16,1,◎,0.257500,0.221604,1.288000,0.071900,混戦,5.00,43,2750,15,16,0,0,0
20260314,09,06,,04,1,◎,0.212000,0.383716,1.484000,0.080600,混戦,7.00,70,3120,12,12,0,0,0
20260314,09,07,,03,1,◎,0.129800,0.155464,0.000000,0.000000,混戦,0.00,16,3320,14,12,0,0,0
20260314,09,08,0,07,1,◎,0.137100,0.312189,13.985000,0.128600,接戦,102.00,98,0,0,9,0,0,0
20260314,09,09,0,07,1,◎,0.125600,0.272614,0.000000,0.000000,接戦,0.00,0,6220,4,2,730,270,1
20260314,09,10,h,08,1,◎,0.223100,0.310072,0.000000,0.000000,接戦,0.00,0,3500,10,4,200,120,1
20260314,09,11,0,01,1,◎,0.125400,0.589831,12.539000,0.116600,標準,100.00,25,6760,2,3,0,110,0
20260314,09,12,,02,1,◎,0.155800,0.308285,4.722000,0.127000,接戦,30.30,4,5440,4,5,0,0,0
20260315,06,01,,13,1,◎,0.115400,0.238698,0.000000,0.000000,接戦,0.00,11,3700,13,8,0,0,0
20260315,06,02,,07,1,◎,0.210200,0.392452,16.876000,0.200200,標準,80.30,2,8150,1,1,0,110,0
20260315,06,03,,15,1,◎,0.396400,0.439159,0.000000,0.000000,標準,0.00,11,1930,15,13,0,0,0
20260315,06,04,,08,1,◎,0.075700,0.540943,0.765000,0.000000,接戦,10.10,1,6520,3,7,0,0,0
20260315,06,05,,07,1,◎,0.189600,0.223177,2.104000,0.109300,混戦,11.10,21,6630,4,4,0,0,0
20260315,06,06,,16,1,◎,0.102100,0.507497,1.440000,0.033600,混戦,14.10,41,5010,8,10,0,0,0
20260315,06,07,,10,1,◎,0.126000,0.267857,0.000000,0.000000,接戦,0.00,13,4530,9,11,0,0,0
20260315,06,08,,03,1,◎,0.074300,0.571643,59.951000,0.073100,接戦,807.00,41,4180,7,10,0,0,0
20260315,06,09,?,08,1,◎,0.214700,0.405776,4.294000,0.173400,標準,20.00,47,6320,4,2,0,200,0
20260315,06,10,0,15,1,◎,0.258700,0.278492,0.000000,0.000000,標準,0.20,3,7250,3,8,0,0,0
20260315,06,11,1,03,1,◎,0.090600,0.374157,11.909000,0.083700,接戦,131.40,13,4550,12,11,0,0,0
20260315,06,12,,13,1,◎,0.187900,0.352722,0.000000,0.000000,接戦,0.00,13,2630,16,15,0,0,0
20260315,07,01,,13,1,◎,0.051200,0.174042,31.519000,0.049600,混戦,616.00,91,2460,14,15,0,0,0
20260315,07,02,,09,1,◎,0.070800,0.277498,6.431000,0.060400,接戦,90.90,9,4640,8,8,0,0,0
20260315,07,03,,16,1,◎,0.035100,0.267524,11.002000,0.032100,混戦,313.00,84,5560,6,9,0,0,0
20260315,07,04,,13,1,◎,0.277100,0.472281,0.000000,0.000000,標準,0.00,12,4290,13,10,0,0,0
20260315,07,05,,10,1,◎,0.053700,0.565194,2.714000,0.034600,接戦,50.50,5,6300,3,4,0,0,0
20260315,07,06,,04,1,◎,0.097000,0.209919,0.000000,0.000000,混戦,0.00,10,4590,11,14,0,0,0
20260315,07,07,,12,1,◎,0.084600,0.398038,1.277000,0.019600,接戦,15.10,51,6060,4,6,0,0,0
20260315,07,08,,12,1,◎,0.181900,0.491033,18.370000,0.173700,標準,101.00,10,4860,7,7,0,0,0
20260315,07,09,0,02,1,◎,0.178100,0.354074,0.000000,0.000000,接戦,0.00,15,4010,11,15,0,0,0
20260315,07,10,E,12,1,◎,0.121300,0.222049,0.000000,0.000000,混戦,0.00,7,6270,2,5,0,0,0
20260315,07,11,1,03,1,◎,0.242900,0.484935,2.502000,0.161500,標準,10.30,4,7230,1,8,0,270,0
20260315,07,12,,07,1,◎,0.224900,0.248951,0.000000,0.000000,標準,0.00,11,5890,6,1,0,0,0
20260315,09,01,,03,1,◎,0.120200,0.263130,0.000000,0.000000,接戦,0.00,1,5970,7,7,0,0,0
20260315,09,02,,08,1,◎,0.066900,0.259792,6.759000,0.057600,混戦,101.00,9,2990,12,10,0,0,0
20260315,09,03,,12,1,◎,0.369600,0.325527,0.000000,0.000000,標準,0.00,6,6710,5,10,0,0,0
20260315,09,04,,14,1,◎,0.065800,0.280722,1.329000,0.017100,混戦,20.20,2,0,0,7,1060,290,1
20260315,09,05,,13,1,◎,0.035400,0.288927,2.504000,0.021500,混戦,70.80,6,3720,13,14,0,0,0
20260315,09,06,,06,1,◎,0.177600,0.437399,0.000000,0.000000,接戦,0.00,5,7310,1,5,0,110,0
20260315,09,07,,13,1,◎,0.115400,0.238150,0.000000,0.000000,混戦,0.00,3,5850,4,3,0,300,0
20260315,09,08,,07,1,◎,0.135300,0.306436,8.227000,0.120900,接戦,60.80,8,2200,11,11,0,0,0
20260315,09,09,0,05,1,◎,0.185400,0.562242,9.365000,0.169000,標準,50.50,6,5300,4,1,0,0,0
20260315,09,10,0,09,1,◎,0.123600,0.272230,3.734000,0.093600,接戦,30.20,3,6000,4,6,0,0,0
20260315,09,11,E,04,1,◎,0.119500,0.283904,0.000000,0.000000,接戦,0.00,1,4150,12,7,0,0,0
20260315,09,12,,04,1,◎,0.115400,0.227131,0.000000,0.000000,混戦,0.00,7,2310,12,12,0,0,0
20260321,06,01,,11,1,◎,0.113700,0.240594,0.000000,0.000000,接戦,0.00,1,5390,5,3,0,150,0
20260321,06,02,,10,1,◎,0.150500,0.297158,1.821000,0.074000,接戦,12.10,21,4340,8,10,0,0,0
20260321,06,03,,07,1,◎,0.097200,0.502250,0.000000,0.000000,混戦,0.00,1,2880,13,12,0,0,0
20260321,06,04,,12,1,◎,0.170300,0.352017,18.957000,0.162800,標準,111.30,0,6130,5,4,0,0,0
20260321,06,05,,03,1,◎,0.120800,0.596545,1.341000,0.033700,接戦,11.10,11,3700,11,11,0,0,0
20260321,06,06,,12,1,◎,0.110400,0.339317,0.000000,0.000000,混戦,1.00,8,6300,4,5,0,170,0
20260321,06,07,,15,1,◎,0.132300,0.279370,1.337000,0.037000,混戦,10.10,0,7000,1,4,0,0,0
20260321,06,08,0,10,1,◎,0.321800,0.363949,0.644000,0.000000,混戦,2.00,20,0,0,7,790,260,1
20260321,06,09,0,09,1,◎,0.303600,0.435220,0.000000,0.000000,標準,0.00,0,0,0,16,0,0,0
20260321,06,10,h,01,1,◎,0.090700,0.286719,0.000000,0.000000,混戦,1.00,10,5200,7,5,0,0,0
20260321,06,11,1,01,1,◎,0.081700,0.212968,6.592000,0.070200,接戦,80.70,6,6100,3,1,0,0,0
20260321,06,12,,07,1,◎,0.375300,0.634774,0.413000,0.000000,標準,1.10,8,6630,3,3,0,0,0
20260321,07,01,,13,1,◎,0.080900,0.343720,3.260000,0.057500,混戦,40.30,3,8590,1,1,110,100,1
20260321,07,02,,16,1,◎,0.082000,0.546305,0.911000,0.000000,接戦,11.10,20,7070,3,4,0,0,0
20260321,07,03,,05,1,◎,0.074400,0.390051,9.008000,0.066700,接戦,121.10,8,5610,7,9,0,0,0
20260321,07,04,,10,1,◎,0.059800,0.221967,1.023000,0.001400,混戦,17.10,71,4150,12,12,0,0,0
20260321,07,05,,13,1,◎,0.234200,0.240348,1.171000,0.042800,接戦,5.00,60,4140,14,15,0,0,0
20260321,07,06,,15,1,◎,0.104100,0.357872,0.000000,0.000000,接戦,0.00,18,4130,14,14,0,0,0
20260321,07,07,,11,1,◎,0.121200,0.392538,0.000000,0.000000,接戦,0.00,12,5470,7,4,0,0,0
20260321,07,08,,01,1,◎,0.085500,0.684604,6.045000,0.072400,標準,70.70,9,5890,4,2,0,0,0
20260321,07,09,?,02,1,◎,0.146800,0.554278,0.000000,0.000000,接戦,0.00,1,2160,10,10,0,0,0
20260321,07,10,E,15,1,◎,0.115800,0.199424,0.000000,0.000000,混戦,0.00,6,5210,8,8,0,0,0
20260321,07,11,?,17,1,◎,0.152000,0.174649,0.000000,0.000000,接戦,0.00,0,6680,3,2,0,0,0
20260321,07,12,,09,1,◎,0.056500,0.171809,28.460000,0.054600,混戦,504.00,50,6430,4,5,0,0,0
20260321,09,01,,09,1,◎,0.156600,0.358176,3.133000,0.112200,混戦,20.00,30,7430,2,2,0,110,0
20260321,09,02,,13,1,◎,0.114100,0.220583,0.000000,0.000000,混戦,0.00,10,2860,12,13,0,0,0
20260321,09,03,,09,1,◎,0.105000,0.425870,5.313000,0.087000,接戦,50.60,5,7330,2,6,0,130,0
20260321,09,04,,06,1,◎,0.109500,0.257951,0.000000,0.000000,混戦,0.00,11,5090,7,9,0,0,0
20260321,09,05,,08,1,◎,0.111100,0.249695,0.000000,0.000000,接戦,0.00,0,5680,7,8,0,0,0
20260321,09,06,,13,1,◎,0.318600,0.321291,0.000000,0.000000,標準,0.00,1,4820,11,12,0,0,0
20260321,09,07,,07,1,◎,0.131200,0.569502,2.650000,0.085900,接戦,20.20,2,3270,10,9,0,0,0
20260321,09,08,,09,1,◎,0.082700,0.349911,2.505000,0.051300,混戦,30.30,2,5950,3,2,320,160,1
20260321,09,09,H,06,1,◎,0.167400,0.343437,3.398000,0.124200,混戦,20.30,2,6440,2,4,0,0,0
