date,track_code,race_num,grade_code,tentative,top_horse_num,top_rank,top_has_mark,p_win,p_raw_blended,ev,odds,y_top_is_winner,tan_payout_if_bet
20251227,06,08,,0,09,1,1,0.065000,0.446228,7.232000,111.20,0,0
20251227,06,09,0,0,15,1,1,0.136400,0.298340,0.000000,0.00,0,0
20251227,06,10,?,0,07,1,1,0.084300,0.531939,2.546000,30.20,0,0
20251227,06,11,A,0,09,1,1,0.060700,0.258237,5.520000,90.90,0,0
20251227,06,12,E,0,04,1,1,0.245900,0.461835,7.500000,30.50,0,0
20251227,09,01,,0,01,1,1,0.108400,0.288985,0.000000,0.00,0,0
20251227,09,02,,0,05,1,1,0.084300,0.238841,3.405000,40.40,0,0
20251227,09,03,,0,07,1,1,0.075200,0.279361,0.000000,0.00,0,0
20251227,09,04,,0,13,1,1,0.199000,0.184271,0.000000,0.00,0,0
20251227,09,05,,0,09,1,1,0.126400,0.364318,0.000000,1.00,0,0
20251227,09,06,,0,05,1,1,0.066900,0.189366,13.506000,202.00,1,370
20251227,09,07,,0,02,1,1,0.140300,0.351044,1.417000,10.10,0,0
20251227,09,08,,0,16,1,1,0.114200,0.379605,0.000000,0.00,0,0
20251227,09,09,E,0,04,1,1,0.238400,0.376953,0.000000,0.00,0,0
20251227,09,10,E,0,04,1,1,0.325500,0.570354,22.945000,70.50,0,0
20251227,09,11,B,0,01,1,1,0.075400,0.275191,0.000000,0.00,0,0
20251227,09,12,,0,04,1,1,0.143700,0.686593,2.902000,20.20,0,0
20251228,06,01,,0,06,1,1,0.121200,0.434402,0.000000,0.00,0,0
20251228,06,02,,0,02,1,1,0.060300,0.263149,8.538000,141.50,0,0
20251228,06,03,,0,14,1,1,0.157100,0.228728,0.000000,0.00,0,0
20251228,06,04,,0,04,1,1,0.223100,0.313166,0.000000,0.00,1,2450
20251228,06,05,,0,08,1,1,0.049200,0.215355,1.997000,40.60,0,0
20251228,06,06,,0,06,1,1,0.049900,0.156396,2.514000,50.40,1,830
20251228,06,07,,0,02,1,1,0.154900,0.226650,0.000000,0.00,0,0
20251228,06,08,0,0,04,1,1,0.061400,0.223273,18.555000,302.00,0,0
20251228,06,09,h,0,04,1,1,0.134000,0.650713,9.446000,70.50,0,0
20251228,06,10,E,0,04,1,1,0.151100,0.119447,0.000000,0.00,0,0
20251228,06,11,�,0,11,1,1,0.201700,0.325220,20.578000,102.00,0,0
20251228,06,12,E,0,02,1,1,0.145300,0.258935,15.997000,110.10,0,0
20251228,09,01,,0,01,1,1,0.000000,0.000000,0.000000,0.00,0,0
20251228,09,02,,0,09,1,1,0.109800,0.227052,0.000000,0.00,1,150
20251228,09,03,,0,02,1,1,0.093600,0.239970,0.000000,0.00,0,0
20251228,09,04,,0,01,1,1,0.097000,0.222088,0.000000,0.00,0,0
20251228,09,05,,0,02,1,1,0.068700,0.393402,20.755000,302.00,1,1850
20251228,09,06,,0,01,1,1,0.272500,0.246406,1.362000,5.00,0,0
20251228,09,07,,0,04,1,1,0.214600,0.366024,45.704000,213.00,0,0
20251228,09,08,,0,04,1,1,0.124700,0.356859,2.531000,20.30,0,0
20251228,09,09,?,0,10,1,1,0.126600,0.289808,0.000000,0.00,0,0
20251228,09,10,0,0,06,1,1,0.320800,0.511241,1.604000,5.00,0,0
20251228,09,11,0,0,11,1,1,0.120000,0.227149,0.000000,0.00,0,0
20251228,09,12,�,0,09,1,1,0.189300,0.414318,0.000000,0.00,0,0
20260104,06,01,,0,05,1,1,0.415800,0.336407,0.000000,0.00,0,0
20260104,06,02,,0,12,1,1,0.130700,0.457289,7.918000,60.60,0,0
20260104,06,03,,0,15,1,1,0.124300,0.150699,0.000000,0.00,0,0
20260104,06,04,,0,08,1,1,0.170100,0.395344,3.437000,20.20,0,0
20260104,06,05,,0,04,1,1,0.326200,0.238961,0.457000,1.40,0,0
20260104,06,06,,0,03,1,1,0.085300,0.165923,5.170000,60.60,0,0
20260104,06,07,,0,06,1,1,0.044000,0.225204,26.724000,608.00,0,0
20260104,06,08,,0,16,1,1,0.099100,0.241626,0.000000,0.00,0,0
20260104,06,09,E,0,08,1,1,0.330000,0.308043,0.660000,2.00,0,0
20260104,06,10,0,0,04,1,1,0.186000,0.369862,0.000000,0.00,1,230
20260104,06,11,?,0,10,1,1,0.072600,0.222028,0.951000,13.10,0,0
20260104,06,12,,0,13,1,1,0.057500,1.000000,0.000000,0.00,1,820
20260104,08,01,,0,06,1,1,0.114200,0.370172,0.000000,0.00,0,0
20260104,08,02,,0,11,1,1,0.090100,0.321290,18.387000,204.00,0,0
20260104,08,03,,0,07,1,1,0.153000,0.204676,0.000000,0.00,0,0
20260104,08,04,,0,06,1,1,0.075100,0.500000,3.790000,50.50,0,0
20260104,08,05,,0,04,1,1,0.035600,0.265609,2.153000,60.50,0,0
20260104,08,06,,0,04,1,1,0.136300,0.372732,4.131000,30.30,0,0
20260104,08,07,,0,05,1,1,0.139700,0.421379,12.696000,90.90,0,0
20260104,08,08,,0,11,1,1,0.098800,0.224815,0.000000,0.00,1,340
20260104,08,09,g,0,12,1,1,0.189400,0.475608,11.460000,60.50,0,0
20260104,08,10,E,0,02,1,1,0.252700,0.485793,12.734000,50.40,1,310
20260104,08,11,?,0,18,1,1,0.158800,0.225727,0.000000,0.00,0,0
20260104,08,12,,0,12,1,1,0.118000,0.349722,0.000000,0.00,0,0
20260105,06,01,,0,07,1,1,0.160900,0.191486,0.000000,0.00,0,0
20260105,06,02,,0,08,1,1,0.095800,0.167068,0.766000,8.00,0,0
20260105,06,03,,0,07,1,1,0.105700,0.209274,2.134000,20.20,0,0
20260105,06,04,,0,02,1,1,0.070800,1.000000,0.000000,1.00,0,0
20260105,06,05,,0,13,1,1,0.082400,0.194395,13.303000,161.50,0,0
20260105,06,06,,0,06,1,1,0.083800,0.160883,1.350000,16.10,0,0
20260105,06,07,,0,06,1,1,0.138000,0.328897,8.365000,60.60,0,0
20260105,06,08,�,0,01,1,1,0.134300,0.211567,0.806000,6.00,0,0
20260105,06,09,0,0,05,1,1,0.049500,0.277644,1.499000,30.30,0,0
20260105,06,10,g,0,08,1,1,0.217400,0.361518,0.000000,0.00,0,0
20260105,06,11,g,0,10,1,1,0.208400,0.631941,0.000000,0.90,0,0
20260105,06,12,,0,07,1,1,0.075400,0.290033,0.000000,0.00,0,0
20260105,08,01,,0,12,1,1,0.072700,0.204112,1.469000,20.20,0,0
20260105,08,02,,0,07,1,1,0.068600,0.294650,11.090000,161.60,0,0
20260105,08,03,,0,01,1,1,0.281800,0.279815,2.818000,10.00,1,410
20260105,08,04,,0,04,1,1,0.289400,0.545414,0.579000,2.00,0,0
20260105,08,05,,0,12,1,1,0.087900,0.163317,7.122000,81.00,0,0
20260105,08,06,,0,04,1,1,0.295700,0.487761,0.000000,0.00,0,0
20260105,08,07,,0,07,1,1,0.133400,0.253402,1.614000,12.10,0,0
20260105,08,08,,0,01,1,1,0.124100,0.292970,0.000000,0.00,0,0
20260105,08,09,?,0,11,1,1,0.210100,0.324333,42.433000,202.00,0,0
20260105,08,10,E,0,03,1,1,0.171200,0.534895,70.871000,414.00,0,0
20260105,08,11,E,0,04,1,1,0.089100,0.563895,62.918000,706.00,0,0
20260105,08,12,,0,06,1,1,0.103000,0.539598,0.000000,0.00,0,0
20260110,06,01,,0,12,1,1,0.187900,0.534751,0.000000,0.00,0,0
20260110,06,02,,0,11,1,1,0.048400,0.253183,4.879000,100.90,0,0
20260110,06,03,,0,13,1,1,0.187900,0.559468,0.000000,0.00,0,0
20260110,06,04,,0,07,1,1,0.096000,0.273431,2.909000,30.30,0,0
20260110,06,05,,0,04,1,1,0.166300,0.182844,0.499000,3.00,0,0
20260110,06,06,,0,09,1,1,0.060400,0.248160,3.662000,60.60,0,0
20260110,06,07,,0,01,1,1,0.152300,0.319943,17.099000,112.30,0,0
20260110,06,08,,0,06,1,1,0.090200,0.692451,3.664000,40.60,0,0
20260110,06,09,0,0,08,1,1,0.304600,0.214152,0.914000,3.00,0,0
20260110,06,10,g,0,05,1,1,0.169400,0.532680,18.654000,110.10,0,0
20260110,06,11,E,0,11,1,1,0.120100,0.242380,1.213000,10.10,0,0
20260110,06,12,,0,09,1,1,0.176500,0.308948,0.000000,0.90,0,0
20260110,08,01,,0,04,1,1,0.047500,0.229653,7.204000,151.50,0,0
20260110,08,02,,0,05,1,1,0.050500,0.382522,4.588000,90.80,0,0
20260110,08,03,,0,03,1,1,0.075400,0.261487,0.000000,0.00,0,0
20260110,08,04,,0,09,1,1,0.096200,0.269345,1.952000,20.30,0,0
20260110,08,05,,0,17,1,1,0.202600,0.379328,0.000000,0.00,0,0
20260110,08,06,,0,04,1,1,0.083900,0.215751,13.556000,161.60,0,0
20260110,08,07,,0,11,1,1,0.103000,0.508995,0.000000,0.00,0,0
20260110,08,08,0,0,10,1,1,0.193200,0.522683,98.129000,508.00,0,0
20260110,08,09,o,0,02,1,1,0.107300,0.527409,8.668000,80.80,0,0
20260110,08,10,�,0,03,1,1,0.092500,0.242868,0.740000,8.00,0,0
20260110,08,11,L,0,08,1,1,0.418200,0.437136,16.728000,40.00,0,0
20260110,08,12,,0,16,1,1,0.112000,0.273686,0.000000,0.60,0,0
20260111,06,01,,0,15,1,1,0.121900,0.275791,0.000000,0.00,0,0
20260111,06,02,,0,08,1,1,0.086800,0.410068,1.137000,13.10,0,0
20260111,06,03,,0,03,1,1,0.110300,0.340379,15.552000,141.00,0,0
20260111,06,04,,0,05,1,1,0.197800,0.570224,29.915000,151.20,0,0
20260111,06,05,,0,13,1,1,0.046300,0.130399,9.350000,202.00,0,0
20260111,06,06,,0,13,1,1,0.073200,0.123303,22.113000,302.00,0,0
20260111,06,07,,0,04,1,1,0.204700,0.300848,2.067000,10.10,0,0
20260111,06,08,,0,12,1,1,0.119000,0.170587,0.000000,0.10,0,0
20260111,06,09,0,0,04,1,1,0.191900,0.462813,19.400000,101.10,0,0
20260111,06,10,E,0,06,1,1,0.227100,0.535002,2.271000,10.00,0,0
20260111,06,11,C,0,04,1,1,0.165400,0.218898,0.000000,0.00,0,0
20260111,06,12,,0,01,1,1,0.157100,0.234245,0.000000,0.00,0,0
20260111,08,01,,0,14,1,1,0.161600,0.208324,1.632000,10.10,0,0
20260111,08,02,,0,02,1,1,0.053300,0.184087,6.978000,131.00,0,0
20260111,08,03,,0,06,1,1,0.119500,0.266250,0.000000,0.00,0,0
20260111,08,04,,0,12,1,1,0.119600,0.410428,8.458000,70.70,0,0
20260111,08,05,,0,10,1,1,0.187300,0.275024,0.000000,0.00,0,0
20260111,08,06,,0,07,1,1,0.232100,0.428898,1.857000,8.00,0,0
20260111,08,07,,0,04,1,1,0.050700,0.219134,5.119000,101.00,0,0
20260111,08,08,,0,14,1,1,0.117900,0.202060,0.000000,0.00,0,0
20260111,08,09,0,0,07,1,1,0.286400,0.440786,2.864000,10.00,0,0
20260111,08,10,E,0,02,1,1,0.000000,0.000000,0.000000,8.00,0,0
20260111,08,11,Z,0,10,1,1,0.187900,0.532607,0.000000,0.00,0,0
20260111,08,12,,0,10,1,1,0.128900,0.259393,1.031000,8.00,0,0
20260112,06,01,,0,08,1,1,0.102100,0.244739,0.000000,0.00,0,0
20260112,06,02,,0,02,1,1,0.110800,0.326879,4.476000,40.40,0,0
20260112,06,03,,0,04,1,1,0.097500,0.454792,11.225000,115.10,0,0
20260112,06,04,,0,06,1,1,0.075200,0.235827,30.703000,408.10,0,0
20260112,06,05,,0,10,1,1,0.097200,0.500187,0.000000,0.00,0,0
20260112,06,06,,0,06,1,1,0.134700,0.256015,0.404000,3.00,0,0
20260112,06,07,,0,14,1,1,0.116500,0.209478,12.943000,111.10,0,0
20260112,06,08,,0,08,1,1,0.000000,0.000000,0.000000,1.00,0,0
20260112,06,09,�,0,16,1,1,0.054400,0.251482,6.049000,111.10,0,0
20260112,06,10,0,0,09,1,1,0.120000,0.226068,0.000000,0.10,0,0
20260112,06,11,0,0,01,1,1,0.318900,0.505514,0.000000,0.20,0,0
20260112,06,12,,0,14,1,1,0.075900,0.187985,9.196000,121.10,0,0
20260112,08,01,,0,07,1,1,0.176500,0.303863,0.000000,0.00,0,0
20260112,08,02,,0,12,1,1,0.125300,0.223284,13.949000,111.30,0,0
20260112,08,03,,0,02,1,1,0.127700,0.140260,0.000000,0.00,0,0
20260112,08,04,,0,10,1,1,0.317200,0.510118,0.634000,2.00,1,450
20260112,08,05,,0,12,1,1,0.108700,0.256317,0.000000,0.00,0,0
20260112,08,06,,0,01,1,1,0.076300,1.000000,5.392000,70.70,0,0
20260112,08,07,,0,04,1,1,0.075400,0.268515,0.000000,0.00,0,0
20260112,08,08,,0,03,1,1,0.049700,0.359334,3.511000,70.70,0,0
20260112,08,09,h,0,08,1,1,0.055800,0.345558,5.637000,101.00,0,0
20260112,08,10,0,0,16,1,1,0.244500,0.482947,12.301000,50.30,0,0
20260112,08,11,�,0,10,1,1,0.117400,0.142667,0.000000,0.00,0,0
20260112,08,12,,0,02,1,1,0.190800,0.311135,0.000000,0.00,0,0
20260117,06,01,,0,02,1,1,0.100000,0.228679,0.000000,0.00,0,0
20260117,06,02,,0,03,1,1,0.118600,0.350862,2.396000,20.20,0,0
20260117,06,03,,0,13,1,1,0.048500,0.136139,2.456000,50.60,0,0
20260117,06,04,,0,04,1,1,0.099000,0.840000,9.995000,101.00,0,0
20260117,06,05,,0,11,1,1,0.086200,0.185302,6.096000,70.70,0,0
20260117,06,06,,0,07,1,1,0.172000,0.258826,0.000000,0.00,0,0
20260117,06,07,,0,08,1,1,0.116800,0.212358,2.359000,20.20,0,0
20260117,06,08,,0,12,1,1,0.104400,0.268365,0.000000,0.20,0,0
20260117,06,09,0,0,02,1,1,0.212200,0.583272,0.000000,0.00,0,0
20260117,06,10,L,0,04,1,1,0.057300,0.164126,9.260000,161.60,0,0
20260117,06,11,0,0,09,1,1,0.097900,0.228688,0.000000,0.00,0,0
20260117,06,12,,0,02,1,1,0.210600,0.322498,0.000000,0.00,0,0
20260117,08,01,,0,06,1,1,0.144400,0.529417,116.407000,806.00,0,0
20260117,08,02,,0,04,1,1,0.097200,0.363475,0.000000,0.00,0,0
20260117,08,03,,0,12,1,1,0.044400,1.000000,1.342000,30.20,0,0
20260117,08,04,,0,05,1,1,0.061200,0.157816,8.638000,141.20,0,0
20260117,08,05,,0,17,1,1,0.059300,0.229282,0.895000,15.10,0,0
20260117,08,06,,0,03,1,1,0.236200,0.382291,7.203000,30.50,0,0
20260117,08,07,,0,11,1,1,0.306100,0.440973,0.000000,1.00,0,0
20260117,08,08,,0,07,1,1,0.121100,0.608383,6.114000,50.50,0,0
20260117,08,09,?,0,09,1,1,0.144600,0.366115,1.461000,10.10,1,410
20260117,08,10,0,0,05,1,1,0.160500,0.549859,0.000000,0.00,0,0
20260117,08,11,�,0,08,1,1,0.089700,0.352087,19.025000,212.00,0,0
20260117,08,12,,0,09,1,1,0.111400,0.281399,0.000000,0.00,0,0
20260118,06,01,,0,12,1,1,0.097200,0.554278,0.000000,0.00,0,0
20260118,06,02,,0,05,1,1,0.124000,0.382015,2.505000,20.20,0,0
20260118,06,03,,0,02,1,1,0.144200,0.277769,1.745000,12.10,0,0
20260118,06,04,,0,10,1,1,0.181800,0.446864,9.092000,50.00,0,0
20260118,06,05,,0,02,1,1,0.223900,0.226321,0.314000,1.40,0,0
20260118,06,06,,0,09,1,1,0.180100,0.560500,90.785000,504.00,0,0
20260118,06,07,,0,02,1,1,0.115600,0.310892,5.840000,50.50,0,0
20260118,06,08,,0,03,1,1,0.117600,0.152120,1.659000,14.10,0,0
20260118,06,09,0,0,09,1,1,0.124900,0.170479,0.000000,0.40,0,0
20260118,06,10,0,0,01,1,1,0.133400,0.392722,0.667000,5.00,0,0
20260118,06,11,�,0,07,1,1,0.065100,0.257796,5.915000,90.90,0,0
20260118,06,12,,0,07,1,1,0.190900,0.191951,0.267000,1.40,0,0
20260118,08,01,,0,01,1,1,0.188600,0.188090,0.000000,0.00,0,0
20260118,08,02,,0,06,1,1,0.093200,0.431438,2.822000,30.30,0,0
20260118,08,03,,0,07,1,1,0.207100,0.342656,0.000000,1.00,0,0
20260118,08,04,,0,02,1,1,0.305600,0.614715,6.204000,20.30,0,0
20260118,08,05,,0,16,1,1,0.078400,0.185287,3.158000,40.30,0,0
20260118,08,06,,0,17,1,1,0.094700,0.284306,0.000000,0.00,0,0
20260118,08,07,,0,10,1,1,0.077000,0.549859,6.219000,80.80,0,0
20260118,08,08,,0,01,1,1,0.114800,0.320646,10.461000,91.10,0,0
20260118,08,09,�,0,11,1,1,0.160700,0.203144,0.000000,0.00,0,0
20260118,08,10,e,0,04,1,1,0.114300,0.374972,0.686000,6.00,0,0
20260118,08,11,o,0,07,1,1,0.199300,0.325780,20.129000,101.00,0,0
20260118,08,12,,0,07,1,1,0.135300,0.525138,0.000000,0.00,0,0
20260124,06,01,,0,09,1,1,0.152200,0.183780,0.000000,0.00,0,0
20260124,06,02,,0,04,1,1,0.089100,0.440716,0.908000,10.20,1,500
20260124,06,03,,0,16,1,1,0.115300,0.295004,0.000000,0.00,0,0
20260124,06,04,,0,04,1,1,0.155900,0.325654,0.935000,6.00,0,0
20260124,06,05,,0,14,1,1,0.031100,0.271927,5.034000,161.60,0,0
20260124,06,06,,0,04,1,1,0.143200,0.423807,0.000000,1.00,0,0
20260124,06,07,,0,05,1,1,0.121200,0.444995,0.000000,0.00,0,0
20260124,06,08,,0,09,1,1,0.211900,0.336831,0.000000,0.00,0,0
20260124,06,09,�,0,02,1,1,0.231300,1.000000,1.156000,5.00,0,0
20260124,06,10,�,0,10,1,1,0.185200,0.452494,18.710000,101.00,0,0
20260124,06,11,0,0,11,1,1,0.273000,0.637897,3.850000,14.10,0,0
20260124,06,12,,0,06,1,1,0.097200,0.257481,0.000000,0.50,0,0
20260124,08,01,,0,01,1,1,0.325900,0.367972,1.304000,4.00,0,0
20260124,08,02,,0,11,1,1,0.192600,0.305184,0.000000,0.00,0,0
20260124,08,03,,0,15,1,1,0.067200,0.170696,8.823000,131.30,0,0
20260124,08,04,,0,03,1,1,0.062500,0.281943,8.832000,141.40,0,0
20260124,08,05,,0,09,1,1,0.081600,0.215595,7.417000,90.90,0,0
20260124,08,06,,0,13,1,1,0.187600,0.489352,113.706000,606.00,0,0
20260124,08,07,,0,10,1,1,0.074400,0.563027,7.592000,102.00,0,0
20260124,08,08,,0,07,1,1,0.108500,0.301855,8.726000,80.40,0,0
20260124,08,09,L,0,13,1,1,0.117800,0.357819,0.824000,7.00,0,0
20260124,08,10,0,0,13,1,1,0.080900,0.126031,5.705000,70.50,0,0
20260124,08,11,E,0,12,1,1,0.399900,0.307533,0.480000,1.20,0,0
20260124,08,12,,0,05,1,1,0.181500,0.262551,0.000000,0.00,0,0
20260124,10,01,,0,03,1,1,0.209300,0.595740,1.904000,9.10,0,0
20260124,10,02,,0,08,1,1,0.239200,0.308868,4.833000,20.20,0,0
20260124,10,03,,0,10,1,1,0.103800,0.329241,0.000000,0.00,0,0
20260124,10,04,,0,04,1,1,0.096700,0.457567,7.816000,80.80,0,0
20260124,10,05,,0,01,1,1,0.113400,0.268473,5.717000,50.40,0,0
20260124,10,06,,0,15,1,1,0.058200,0.241276,2.346000,40.30,0,0
20260124,10,07,,0,11,1,1,0.064100,0.279415,7.770000,121.30,0,0
20260124,10,08,,0,02,1,1,0.000000,0.000000,0.000000,30.40,0,0
20260124,10,09,0,0,03,1,1,0.231200,0.594461,0.000000,0.00,0,0
20260124,10,10,?,0,03,1,1,0.193700,0.523410,3.914000,20.20,0,0
20260124,10,11,�,0,04,1,1,0.051400,0.204333,4.637000,90.20,0,0
20260124,10,12,,0,09,1,1,0.184000,0.305744,5.574000,30.30,0,0
20260125,06,01,,0,09,1,1,0.276700,0.370027,0.000000,0.00,0,0
20260125,06,02,,0,14,1,1,0.116900,0.229303,1.181000,10.10,0,0
20260125,06,03,,0,04,1,1,0.120500,0.253380,0.000000,0.00,0,0
20260125,06,04,,0,01,1,1,0.050400,0.158241,8.151000,161.60,0,0
20260125,06,05,,0,16,1,1,0.054500,0.228561,7.182000,131.70,0,0
20260125,06,06,,0,02,1,1,0.038700,0.294486,35.362000,913.10,0,0
20260125,06,07,,0,03,1,1,0.126100,0.351388,25.342000,201.00,1,180
20260125,06,08,,0,15,1,1,0.398600,0.568785,1.196000,3.00,0,0
20260125,06,09,0,0,02,1,1,0.132600,0.299621,5.370000,40.50,0,0
20260125,06,10,E,0,07,1,1,0.323900,0.594425,0.486000,1.50,0,0
20260125,06,11,0,0,14,1,1,0.086300,0.264878,10.438000,120.90,0,0
20260125,06,12,,0,14,1,1,0.129600,0.123963,0.000000,0.50,0,0
20260125,08,01,,0,11,1,1,0.086200,0.414575,9.582000,111.10,0,0
20260125,08,02,,0,09,1,1,0.044600,0.364497,5.850000,131.30,0,0
20260125,08,03,,0,04,1,1,0.125500,0.514978,0.000000,0.00,1,340
20260125,08,04,,0,09,1,1,0.358600,0.432442,3.586000,10.00,0,0
20260125,08,05,,0,14,1,1,0.100700,0.183244,0.000000,0.00,0,0
20260125,08,06,,0,02,1,1,0.598700,0.498380,0.000000,0.00,0,0
20260125,08,07,,0,05,1,1,0.103300,0.460325,6.262000,60.60,1,170
20260125,08,08,,0,08,1,1,0.065100,1.000000,5.267000,80.90,0,0
20260125,08,09,�,0,01,1,1,0.000000,0.000000,0.000000,0.80,0,0
20260125,08,10,E,0,04,1,1,0.169000,0.601346,153.343000,907.20,0,0
20260125,08,11,0,0,05,1,1,0.234500,0.460365,26.004000,110.90,0,0
20260125,08,12,,0,07,1,1,0.272800,0.334128,0.000000,0.00,0,0
20260125,10,01,,0,06,1,1,0.039400,0.269415,3.193000,81.00,0,0
20260125,10,02,,0,15,1,1,0.157800,0.208119,0.000000,0.00,0,0
20260125,10,03,,0,07,1,1,0.313500,0.428525,0.000000,0.00,0,0
20260125,10,04,,0,03,1,1,0.185300,0.343437,1.297000,7.00,0,0
20260125,10,05,,0,16,1,1,0.087300,0.563244,0.000000,0.00,0,0
20260125,10,06,,0,03,1,1,0.105600,1.000000,1.066000,10.10,0,0
20260125,10,07,,0,17,1,1,0.057300,0.226266,0.922000,16.10,0,0
20260125,10,08,,0,14,1,1,0.089500,0.238211,4.539000,50.70,0,0
20260125,10,09,h,0,05,1,1,0.084900,0.298244,0.000000,0.00,0,0
20260125,10,10,?,0,11,1,1,0.214100,0.351751,21.600000,100.90,0,0
20260125,10,11,f,0,12,1,1,0.083800,0.465673,59.066000,705.00,0,0
20260125,10,12,,0,04,1,1,0.066500,0.289132,8.736000,131.30,0,0
20260131,05,01,,0,02,1,1,0.102100,0.243944,0.000000,0.00,1,630
20260131,05,02,,0,01,1,1,0.179100,0.460266,54.280000,303.00,0,0
20260131,05,03,,0,09,1,1,0.370500,0.369685,0.000000,1.00,0,0
20260131,05,04,,0,06,1,1,0.118200,0.183351,0.000000,0.00,0,0
20260131,05,05,,0,05,1,1,0.101700,0.137155,0.000000,0.30,0,0
20260131,05,06,,0,05,1,1,0.121200,0.410153,0.000000,0.00,0,0
20260131,05,07,,0,14,1,1,0.183200,0.300688,0.366000,2.00,0,0
20260131,05,08,,0,16,1,1,0.432200,0.505120,0.000000,0.60,0,0
20260131,05,09,?,0,10,1,1,0.162200,0.284387,0.000000,1.00,0,0
20260131,05,10,L,0,07,1,1,0.120000,0.377296,0.000000,0.00,0,0
20260131,05,11,?,0,10,1,1,0.136600,0.341765,0.000000,0.90,0,0
20260131,05,12,,0,07,1,1,0.000000,0.000000,0.000000,70.60,0,0
20260131,08,01,,0,11,1,1,0.057500,1.000000,0.000000,0.00,0,0
20260131,08,02,,0,06,1,1,0.131400,0.312673,11.940000,90.90,0,0
20260131,08,03,,0,06,1,1,0.070800,1.000000,0.000000,0.00,0,0
20260131,08,04,,0,07,1,1,0.113800,0.312608,80.355000,706.00,0,0
20260131,08,05,,0,01,1,1,0.073100,0.156267,11.082000,151.50,0,0
20260131,08,06,,0,14,1,1,0.399600,0.316294,2.797000,7.00,0,0
20260131,08,07,,0,09,1,1,0.220900,0.498969,4.461000,20.20,0,0
20260131,08,08,,0,04,1,1,0.182500,0.620594,3.686000,20.20,1,650
20260131,08,09,l,0,11,1,1,0.070800,1.000000,0.000000,0.00,0,0
20260131,08,10,?,0,02,1,1,0.266400,0.442100,2.718000,10.20,0,0
20260131,08,11,f,0,08,1,1,0.124900,0.301389,2.523000,20.20,0,0
20260131,08,12,,0,17,1,1,0.300400,0.453026,0.601000,2.00,0,0
20260131,10,01,,0,12,1,1,0.103800,0.350411,0.000000,0.00,0,0
20260131,10,02,,0,04,1,1,0.137300,0.207381,1.099000,8.00,0,0
20260131,10,03,,0,04,1,1,0.044500,0.348592,3.158000,70.90,0,0
20260131,10,04,,0,07,1,1,0.074200,0.269118,0.749000,10.10,0,0
20260131,10,05,,0,07,1,1,0.271400,0.240686,0.543000,2.00,0,0
20260131,10,06,,0,08,1,1,0.094700,0.281506,0.000000,0.00,0,0
20260131,10,07,,0,13,1,1,0.089600,0.321857,12.668000,141.40,0,0
20260131,10,08,,0,09,1,1,0.193700,0.354371,0.000000,0.00,0,0
20260131,10,09,c,0,14,1,1,0.103800,0.345906,0.000000,0.00,0,0
20260131,10,10,?,0,10,1,1,0.169700,0.408158,15.445000,91.00,0,0
20260131,10,11,?,0,10,1,1,0.210100,0.349945,0.294000,1.40,0,0
20260131,10,12,,0,08,1,1,0.119500,0.242859,48.635000,407.00,0,0
20260201,05,01,,0,01,1,1,0.205000,0.303320,0.000000,0.00,0,0
20260201,05,02,,0,03,1,1,0.051400,0.272373,2.073000,40.30,0,0
20260201,05,03,,0,02,1,1,0.097000,0.211950,0.000000,0.00,0,0
20260201,05,04,,0,05,1,1,0.138500,0.180661,0.000000,0.00,0,0
20260201,05,05,,0,15,1,1,0.120100,0.387008,0.000000,0.00,1,580
20260201,05,06,,0,10,1,1,0.121100,0.251236,0.000000,0.00,0,0
20260201,05,07,,0,02,1,1,0.160500,0.527409,0.000000,0.00,0,0
20260201,05,08,,0,07,1,1,0.118000,0.364943,9.531000,80.80,0,0
20260201,05,09,0,0,10,1,1,0.152400,0.422110,0.000000,0.00,1,490
20260201,05,10,E,0,15,1,1,0.125300,0.150277,0.000000,0.40,0,0
20260201,05,11,0,0,01,1,1,0.159500,0.268012,0.000000,0.00,0,0
20260201,05,12,,0,07,1,1,0.174700,0.262404,0.000000,1.00,0,0
20260201,08,01,,0,09,1,1,0.128200,0.297721,1.154000,9.00,0,0
20260201,08,02,,0,12,1,1,0.103000,0.563027,0.000000,0.00,0,0
20260201,08,03,,0,07,1,1,0.226200,0.404319,4.570000,20.20,0,0
20260201,08,04,,0,06,1,1,0.112500,0.243996,0.000000,0.00,0,0
20260201,08,05,,0,03,1,1,0.106200,0.133687,0.743000,7.00,0,0
20260201,08,06,,0,11,1,1,0.294100,0.412133,0.000000,0.00,0,0
20260201,08,07,,0,03,1,1,0.180400,0.346588,1.822000,10.10,1,130
20260201,08,08,,0,06,1,1,0.223100,0.318141,0.000000,0.30,1,550
20260201,08,09,0,0,05,1,1,0.214400,0.631075,10.719000,50.00,0,0
20260201,08,10,0,0,04,1,1,0.187400,0.578349,15.048000,80.30,0,0
20260201,08,11,C,0,18,1,1,0.108200,0.140887,0.000000,0.00,0,0
20260201,08,12,,0,05,1,1,0.131400,1.000000,0.000000,0.00,0,0
20260201,10,01,,0,04,1,1,0.188700,0.349593,0.377000,2.00,0,0
20260201,10,02,,0,15,1,1,0.083600,0.335917,0.000000,0.00,0,0
20260201,10,03,,0,14,1,1,0.195800,0.494171,118.680000,606.00,0,0
20260201,10,04,,0,04,1,1,0.119200,0.507497,0.835000,7.00,0,0
